product_key;product_category_name;product_category_name_english;category_label;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
product_id_be589159e76cebe0;consoles_games;consoles_games;consoles_games;25.0;211.0;1.0;200.0;16.0;2.0;16.0
product_id_be5a452c7576633d;perfumaria;perfumery;perfumery;56.0;792.0;1.0;250.0;20.0;20.0;20.0
product_id_be5cee6f12ff0cd7;moveis_escritorio;office_furniture;office_furniture;46.0;1159.0;1.0;9375.0;55.0;54.0;19.0
product_id_be5eeafab9b2265f;pet_shop;pet_shop;pet_shop;49.0;712.0;1.0;150.0;18.0;18.0;15.0
product_id_be68e257e43099ef;automotivo;auto;auto;43.0;1512.0;1.0;550.0;18.0;5.0;12.0
product_id_be69867057ebf6bc;livros_interesse_geral;books_general_interest;books_general_interest;23.0;727.0;1.0;1000.0;11.0;15.0;20.0
product_id_be6ea16a3f9688b4;cama_mesa_banho;bed_bath_table;bed_bath_table;55.0;130.0;1.0;1100.0;40.0;8.0;33.0
product_id_be7033d05544a5f3;telefonia;telephony;telephony;43.0;299.0;1.0;275.0;18.0;4.0;12.0
product_id_be75c9d8c107088c;telefonia;telephony;telephony;58.0;1123.0;8.0;550.0;20.0;23.0;11.0
product_id_be77853a8a9f04f7;esporte_lazer;sports_leisure;sports_leisure;58.0;1156.0;1.0;3354.0;25.0;25.0;19.0
product_id_be77f4cb307ad9af;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;39.0;247.0;5.0;50.0;16.0;6.0;11.0
product_id_be7b5edb6e8e0e6c;informatica_acessorios;computers_accessories;computers_accessories;36.0;265.0;1.0;80.0;18.0;14.0;17.0
product_id_be7b86ebc3f42540;utilidades_domesticas;housewares;housewares;56.0;1075.0;1.0;9550.0;40.0;40.0;40.0
product_id_be82e9f49424cf56;casa_construcao;home_construction;home_construction;57.0;1018.0;1.0;450.0;18.0;19.0;13.0
product_id_be8487584b645539;esporte_lazer;sports_leisure;sports_leisure;46.0;905.0;2.0;1050.0;23.0;10.0;20.0
product_id_be857ad345058cc9;beleza_saude;health_beauty;health_beauty;25.0;2653.0;2.0;500.0;16.0;2.0;11.0
product_id_be88eae1808909ef;automotivo;auto;auto;60.0;183.0;2.0;100.0;18.0;4.0;14.0
product_id_be89b5e6d9e11626;relogios_presentes;watches_gifts;watches_gifts;41.0;359.0;4.0;450.0;23.0;23.0;20.0
product_id_be8afd66ed7cb498;informatica_acessorios;computers_accessories;computers_accessories;59.0;1186.0;2.0;1600.0;40.0;15.0;25.0
product_id_be8ee1d37f54b4d6;instrumentos_musicais;musical_instruments;musical_instruments;59.0;347.0;1.0;10700.0;40.0;40.0;40.0
product_id_be926af24c4fbc7c;esporte_lazer;sports_leisure;sports_leisure;55.0;1124.0;1.0;400.0;18.0;12.0;15.0
product_id_be93d8fbb2eb8680;pet_shop;pet_shop;pet_shop;58.0;499.0;3.0;350.0;27.0;9.0;26.0
product_id_be9422d6ec016740;utilidades_domesticas;housewares;housewares;20.0;109.0;3.0;550.0;20.0;35.0;20.0
product_id_be95ee8200a15c4d;cool_stuff;cool_stuff;cool_stuff;55.0;963.0;2.0;500.0;45.0;8.0;49.0
product_id_be96ffa5dab7e790;perfumaria;perfumery;perfumery;60.0;591.0;2.0;600.0;19.0;17.0;19.0
product_id_be9a7227131a1cb9;bebes;baby;baby;55.0;1627.0;1.0;750.0;20.0;13.0;13.0
product_id_be9d5241a5dcf111;automotivo;auto;auto;44.0;92.0;1.0;200.0;59.0;23.0;29.0
product_id_bea02cd71e03ab1d;ferramentas_jardim;garden_tools;garden_tools;53.0;427.0;5.0;1050.0;22.0;21.0;16.0
product_id_bea0a7b88d7a1a44;ferramentas_jardim;garden_tools;garden_tools;44.0;1153.0;1.0;4500.0;29.0;10.0;37.0
product_id_bea23d9428799bd8;automotivo;auto;auto;57.0;347.0;2.0;3800.0;39.0;5.0;39.0
product_id_bea2c60bdfb240aa;brinquedos;toys;toys;44.0;296.0;2.0;12650.0;17.0;42.0;26.0
product_id_bea30f4622ffbbff;papelaria;stationery;stationery;48.0;182.0;1.0;300.0;25.0;11.0;11.0
product_id_bea653c419d8b151;beleza_saude;health_beauty;health_beauty;46.0;1444.0;1.0;2500.0;30.0;10.0;20.0
product_id_beab3f67c6b1c9cc;cool_stuff;cool_stuff;cool_stuff;25.0;1235.0;2.0;1200.0;16.0;40.0;21.0
product_id_beac623f76247983;;;unknown;;;;220.0;21.0;11.0;16.0
product_id_beae8d5e4570e64f;esporte_lazer;sports_leisure;sports_leisure;57.0;2856.0;5.0;300.0;28.0;12.0;12.0
product_id_beb2e034b1901f16;malas_acessorios;luggage_accessories;luggage_accessories;55.0;131.0;2.0;10200.0;42.0;38.0;41.0
product_id_beb3ba67d4b2ed3c;brinquedos;toys;toys;57.0;882.0;4.0;350.0;20.0;25.0;20.0
product_id_beb4b099d52759d7;cama_mesa_banho;bed_bath_table;bed_bath_table;40.0;698.0;1.0;1150.0;29.0;15.0;15.0
product_id_beb7ec91528db292;telefonia;telephony;telephony;42.0;858.0;3.0;300.0;21.0;11.0;13.0
product_id_bebd44f42bb4f941;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;59.0;150.0;7.0;200.0;16.0;2.0;20.0
product_id_bebf9c75883da5b0;perfumaria;perfumery;perfumery;36.0;631.0;1.0;570.0;19.0;15.0;17.0
product_id_bebfad291bbba191;beleza_saude;health_beauty;health_beauty;55.0;1038.0;5.0;200.0;18.0;13.0;13.0
product_id_bec20a83cdfbf838;bebes;baby;baby;46.0;1039.0;1.0;2150.0;42.0;25.0;15.0
product_id_bec2f8ef39055b02;informatica_acessorios;computers_accessories;computers_accessories;51.0;1147.0;4.0;1050.0;105.0;11.0;12.0
product_id_bec5f187a1f39472;esporte_lazer;sports_leisure;sports_leisure;60.0;528.0;2.0;274.0;18.0;12.0;15.0
product_id_bec62cdd6d1a89cd;instrumentos_musicais;musical_instruments;musical_instruments;60.0;394.0;1.0;7350.0;70.0;20.0;30.0
product_id_bec715ced4226500;bebidas;drinks;drinks;44.0;857.0;1.0;150.0;18.0;18.0;18.0
product_id_bec831f652cb2455;beleza_saude;health_beauty;health_beauty;41.0;1151.0;1.0;450.0;21.0;20.0;29.0
product_id_bec9680406bacffb;informatica_acessorios;computers_accessories;computers_accessories;42.0;245.0;1.0;500.0;16.0;15.0;15.0
product_id_bed0ade8061bb8e4;relogios_presentes;watches_gifts;watches_gifts;39.0;531.0;1.0;400.0;18.0;11.0;14.0
product_id_bed2b1e2f72d076d;moveis_decoracao;furniture_decor;furniture_decor;57.0;241.0;1.0;2600.0;45.0;12.0;40.0
product_id_bed3177b1ee36003;brinquedos;toys;toys;31.0;308.0;2.0;183.0;19.0;21.0;13.0
product_id_beda410637d002f7;construcao_ferramentas_construcao;construction_tools_construction;construction_tools_construction;28.0;210.0;1.0;1100.0;20.0;20.0;20.0
product_id_bedad6e22128dcab;beleza_saude;health_beauty;health_beauty;54.0;1941.0;1.0;350.0;16.0;12.0;12.0
product_id_bedb4e34668c8778;perfumaria;perfumery;perfumery;60.0;193.0;1.0;1200.0;16.0;16.0;16.0
product_id_bedbaeae80a6405a;informatica_acessorios;computers_accessories;computers_accessories;52.0;1243.0;4.0;1350.0;35.0;25.0;35.0
product_id_beddad1f4ff9e3e6;cama_mesa_banho;bed_bath_table;bed_bath_table;64.0;702.0;1.0;2200.0;42.0;11.0;36.0
product_id_bedf9c1e012403a0;telefonia;telephony;telephony;58.0;1568.0;1.0;150.0;18.0;6.0;20.0
product_id_bee0b3f5dde4bef9;informatica_acessorios;computers_accessories;computers_accessories;59.0;678.0;2.0;483.0;22.0;15.0;12.0
product_id_bee17cb82a7b5297;casa_construcao;home_construction;home_construction;58.0;2715.0;2.0;1374.0;29.0;23.0;24.0
product_id_bee56aca0fa63061;construcao_ferramentas_construcao;construction_tools_construction;construction_tools_construction;57.0;1505.0;1.0;1000.0;60.0;15.0;30.0
product_id_bee72e663293a863;consoles_games;consoles_games;consoles_games;60.0;578.0;4.0;1000.0;20.0;30.0;20.0
product_id_bee8a22d00db9c57;esporte_lazer;sports_leisure;sports_leisure;35.0;579.0;2.0;400.0;16.0;8.0;11.0
product_id_bee9dc06a7827e69;telefonia;telephony;telephony;58.0;816.0;6.0;300.0;17.0;4.0;12.0
product_id_bef1710479cbd16a;;;unknown;;;;1900.0;40.0;6.0;40.0
product_id_bef188c13c58e1fb;;;unknown;;;;555.0;20.0;9.0;16.0
product_id_bef2d6a374cddfcd;eletronicos;electronics;electronics;53.0;1011.0;3.0;5200.0;20.0;15.0;13.0
product_id_bef5d4ed632f9b5b;telefonia;telephony;telephony;53.0;716.0;2.0;150.0;19.0;4.0;20.0
product_id_bef6f3d6997b2d8d;eletroportateis;small_appliances;small_appliances;46.0;603.0;1.0;450.0;20.0;20.0;25.0
product_id_befc11daf7c742a3;esporte_lazer;sports_leisure;sports_leisure;50.0;1132.0;1.0;1000.0;21.0;26.0;21.0
product_id_befe350d3c9832e4;ferramentas_jardim;garden_tools;garden_tools;59.0;2032.0;3.0;8650.0;40.0;30.0;20.0
product_id_befeb8e47059c502;utilidades_domesticas;housewares;housewares;53.0;817.0;1.0;1750.0;30.0;30.0;30.0
product_id_bf01b371fbfcc41f;automotivo;auto;auto;57.0;533.0;2.0;550.0;50.0;10.0;15.0
product_id_bf02fc927ad889f7;moveis_escritorio;office_furniture;office_furniture;59.0;1217.0;6.0;2150.0;16.0;26.0;26.0
product_id_bf036163fbd14900;esporte_lazer;sports_leisure;sports_leisure;52.0;234.0;4.0;2250.0;20.0;20.0;20.0
product_id_bf047354cd0f0bb8;fashion_roupa_feminina;fashio_female_clothing;fashio_female_clothing;58.0;360.0;4.0;450.0;16.0;5.0;20.0
product_id_bf05d543d5587c9d;;;unknown;;;;900.0;20.0;10.0;12.0
product_id_bf07e2f90e2d5fa3;informatica_acessorios;computers_accessories;computers_accessories;57.0;664.0;4.0;890.0;27.0;20.0;34.0
product_id_bf08d5bddcb74dcb;bebidas;drinks;drinks;19.0;303.0;1.0;1400.0;17.0;33.0;19.0
product_id_bf0da1c883a58abf;eletronicos;electronics;electronics;60.0;517.0;4.0;200.0;16.0;6.0;14.0
product_id_bf0ec7e662a51875;informatica_acessorios;computers_accessories;computers_accessories;50.0;1107.0;3.0;267.0;19.0;18.0;17.0
product_id_bf0efbe6de9d3135;relogios_presentes;watches_gifts;watches_gifts;52.0;557.0;1.0;150.0;20.0;5.0;15.0
product_id_bf1140e3da1df502;informatica_acessorios;computers_accessories;computers_accessories;44.0;1428.0;2.0;250.0;30.0;20.0;32.0
product_id_bf1187404c990deb;automotivo;auto;auto;56.0;1326.0;2.0;650.0;16.0;28.0;16.0
product_id_bf1193adf0e72627;esporte_lazer;sports_leisure;sports_leisure;30.0;394.0;2.0;16897.0;65.0;36.0;30.0
product_id_bf13586550475efe;artes;art;art;49.0;888.0;1.0;300.0;16.0;5.0;11.0
product_id_bf149b249397c520;cool_stuff;cool_stuff;cool_stuff;50.0;1605.0;5.0;1850.0;29.0;12.0;56.0
product_id_bf15caa19eac1fc0;moveis_escritorio;office_furniture;office_furniture;45.0;1094.0;1.0;8200.0;53.0;74.0;18.0
product_id_bf185da1684c5c07;instrumentos_musicais;musical_instruments;musical_instruments;39.0;750.0;1.0;275.0;18.0;4.0;18.0
product_id_bf199ac7e25b44dc;brinquedos;toys;toys;30.0;236.0;1.0;150.0;20.0;8.0;11.0
product_id_bf1de91b1e6986b9;construcao_ferramentas_construcao;construction_tools_construction;construction_tools_construction;55.0;337.0;1.0;1700.0;20.0;8.0;20.0
product_id_bf1ed45790055313;informatica_acessorios;computers_accessories;computers_accessories;44.0;189.0;1.0;600.0;29.0;15.0;15.0
product_id_bf22f2436ecd0288;informatica_acessorios;computers_accessories;computers_accessories;25.0;653.0;2.0;353.0;29.0;9.0;14.0
product_id_bf231cffee8137c0;ferramentas_jardim;garden_tools;garden_tools;58.0;1513.0;3.0;350.0;23.0;7.0;14.0
product_id_bf23b4fff9b4463f;esporte_lazer;sports_leisure;sports_leisure;44.0;312.0;2.0;950.0;17.0;5.0;14.0
product_id_bf2409618bd9ae78;beleza_saude;health_beauty;health_beauty;54.0;2125.0;1.0;1600.0;21.0;21.0;21.0
product_id_bf24cbc6b46e2ceb;eletronicos;electronics;electronics;56.0;505.0;2.0;200.0;20.0;20.0;20.0
product_id_bf259dab257a4996;telefonia;telephony;telephony;55.0;1323.0;2.0;50.0;18.0;6.0;11.0
product_id_bf25a582ef8848d9;eletronicos;electronics;electronics;46.0;328.0;3.0;100.0;16.0;15.0;14.0
product_id_bf2ad029d57895e2;moveis_decoracao;furniture_decor;furniture_decor;63.0;418.0;1.0;900.0;24.0;5.0;20.0
product_id_bf2e1dcc7bf9bdce;casa_construcao;home_construction;home_construction;52.0;998.0;1.0;290.0;17.0;13.0;13.0
product_id_bf2f14a277ff467a;cool_stuff;cool_stuff;cool_stuff;46.0;573.0;1.0;300.0;26.0;5.0;21.0
product_id_bf2ff46f9736812f;cama_mesa_banho;bed_bath_table;bed_bath_table;30.0;169.0;1.0;550.0;40.0;5.0;30.0
product_id_bf30543a08c3f924;bebes;baby;baby;47.0;437.0;1.0;1300.0;30.0;10.0;28.0
product_id_bf3123b85085d91c;telefonia;telephony;telephony;44.0;965.0;3.0;150.0;20.0;7.0;14.0
product_id_bf33657c511e3071;automotivo;auto;auto;56.0;1100.0;1.0;3600.0;30.0;10.0;20.0
product_id_bf36ceafab31fdab;moveis_decoracao;furniture_decor;furniture_decor;40.0;94.0;4.0;500.0;16.0;5.0;20.0
product_id_bf3998a9ac71b3ee;telefonia_fixa;fixed_telephony;fixed_telephony;18.0;280.0;3.0;65.0;19.0;3.0;11.0
product_id_bf3cdbd31dbf38d4;cama_mesa_banho;bed_bath_table;bed_bath_table;45.0;370.0;1.0;350.0;25.0;2.0;20.0
product_id_bf3e0c15f448d35c;cool_stuff;cool_stuff;cool_stuff;47.0;387.0;1.0;15200.0;60.0;50.0;39.0
product_id_bf3e7ef11be8e854;moveis_decoracao;furniture_decor;furniture_decor;49.0;623.0;4.0;800.0;42.0;20.0;38.0
product_id_bf3f3e633c9d0b95;bebes;baby;baby;53.0;1286.0;4.0;200.0;16.0;6.0;11.0
product_id_bf47d8053bfd75ea;telefonia;telephony;telephony;49.0;259.0;3.0;200.0;19.0;4.0;11.0
product_id_bf49209b94e8b826;esporte_lazer;sports_leisure;sports_leisure;43.0;544.0;3.0;450.0;22.0;15.0;15.0
product_id_bf4c14da09d6eca3;industria_comercio_e_negocios;industry_commerce_and_business;industry_commerce_and_business;52.0;1561.0;2.0;6950.0;16.0;104.0;35.0
product_id_bf4d97d428eaa911;cool_stuff;cool_stuff;cool_stuff;58.0;185.0;1.0;4100.0;30.0;40.0;30.0
product_id_bf50068e1f1589e6;beleza_saude;health_beauty;health_beauty;59.0;703.0;1.0;150.0;20.0;20.0;15.0
product_id_bf51147658a7feeb;malas_acessorios;luggage_accessories;luggage_accessories;43.0;399.0;5.0;1450.0;32.0;52.0;19.0
product_id_bf54b9a378b65115;dvds_blu_ray;dvds_blu_ray;dvds_blu_ray;55.0;886.0;1.0;200.0;20.0;2.0;14.0
product_id_bf597dd3c3dd8c7f;bebes;baby;baby;49.0;560.0;1.0;400.0;20.0;10.0;17.0
product_id_bf59ac2316dea46e;fashion_calcados;fashion_shoes;fashion_shoes;57.0;2245.0;8.0;1150.0;33.0;13.0;20.0
product_id_bf5a0330e797cf41;cama_mesa_banho;bed_bath_table;bed_bath_table;55.0;386.0;1.0;900.0;50.0;5.0;50.0
product_id_bf5bf96b283d350f;perfumaria;perfumery;perfumery;37.0;587.0;1.0;200.0;16.0;12.0;20.0
product_id_bf5da6b7c5ce904a;consoles_games;consoles_games;consoles_games;47.0;535.0;2.0;400.0;16.0;21.0;14.0
product_id_bf5e1dc8df6393ef;telefonia;telephony;telephony;57.0;164.0;2.0;100.0;20.0;5.0;12.0
product_id_bf5f68f7555c3d4f;cama_mesa_banho;bed_bath_table;bed_bath_table;52.0;198.0;1.0;500.0;17.0;7.0;17.0
product_id_bf62533318b6abc1;informatica_acessorios;computers_accessories;computers_accessories;57.0;338.0;3.0;400.0;23.0;7.0;15.0
product_id_bf62c6c4009d423a;papelaria;stationery;stationery;57.0;1682.0;1.0;7200.0;43.0;23.0;33.0
product_id_bf637f3b6b8055d7;livros_interesse_geral;books_general_interest;books_general_interest;39.0;724.0;1.0;450.0;20.0;20.0;20.0
product_id_bf6c9cd666158879;bebes;baby;baby;59.0;832.0;4.0;650.0;38.0;15.0;43.0
product_id_bf6d21d7b59795ba;brinquedos;toys;toys;51.0;392.0;2.0;500.0;21.0;10.0;15.0
product_id_bf6eb73e866652c1;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;60.0;1118.0;4.0;3200.0;22.0;15.0;20.0
product_id_bf6efe3e00acc53e;beleza_saude;health_beauty;health_beauty;60.0;919.0;1.0;150.0;22.0;3.0;15.0
product_id_bf6f76246f024489;beleza_saude;health_beauty;health_beauty;49.0;967.0;1.0;450.0;16.0;15.0;15.0
product_id_bf700ee938a65ce1;consoles_games;consoles_games;consoles_games;23.0;1537.0;1.0;200.0;21.0;5.0;14.0
product_id_bf7088f813c3acbb;automotivo;auto;auto;60.0;1382.0;8.0;150.0;18.0;5.0;12.0
product_id_bf7090550b5bd6fd;eletroportateis;small_appliances;small_appliances;33.0;53.0;1.0;650.0;16.0;45.0;35.0
product_id_bf7515e9ab91cc4f;bebes;baby;baby;39.0;297.0;2.0;2100.0;75.0;32.0;23.0
product_id_bf753a624d43563d;;;unknown;;;;2200.0;47.0;11.0;40.0
product_id_bf76afc5074272c7;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;48.0;357.0;5.0;150.0;16.0;9.0;11.0
product_id_bf7d02e9ffc10888;esporte_lazer;sports_leisure;sports_leisure;53.0;754.0;1.0;4950.0;90.0;21.0;21.0
product_id_bf80176f9c10dece;brinquedos;toys;toys;58.0;1204.0;4.0;650.0;25.0;28.0;16.0
product_id_bf83356a3361bb56;cama_mesa_banho;bed_bath_table;bed_bath_table;48.0;729.0;1.0;3400.0;20.0;30.0;30.0
product_id_bf83de53d925ef78;utilidades_domesticas;housewares;housewares;45.0;897.0;1.0;12450.0;31.0;60.0;31.0
product_id_bf87be8f4b5274af;cool_stuff;cool_stuff;cool_stuff;52.0;1732.0;10.0;2550.0;24.0;23.0;27.0
product_id_bf895da65bc2d493;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;413.0;1.0;1600.0;42.0;11.0;36.0
product_id_bf8973e9ea9a0bf1;climatizacao;air_conditioning;air_conditioning;59.0;416.0;1.0;100.0;20.0;10.0;12.0
product_id_bf89ea55ffd2b748;alimentos_bebidas;food_drink;food_drink;39.0;920.0;1.0;350.0;21.0;10.0;15.0
product_id_bf8d4a4fee918aa0;cama_mesa_banho;bed_bath_table;bed_bath_table;62.0;725.0;1.0;2288.0;42.0;11.0;36.0
product_id_bf911a70758ee080;cama_mesa_banho;bed_bath_table;bed_bath_table;55.0;169.0;1.0;300.0;26.0;3.0;26.0
product_id_bf9250881676b307;utilidades_domesticas;housewares;housewares;59.0;731.0;1.0;5500.0;51.0;20.0;29.0
product_id_bf93bd21024c6308;automotivo;auto;auto;32.0;435.0;1.0;1075.0;39.0;6.0;26.0
product_id_bf95e7f6433a1bc5;perfumaria;perfumery;perfumery;58.0;1987.0;1.0;300.0;16.0;10.0;11.0
product_id_bf97d07cd1bc0467;moveis_decoracao;furniture_decor;furniture_decor;36.0;592.0;1.0;2300.0;25.0;3.0;65.0
product_id_bf9854579b064f10;relogios_presentes;watches_gifts;watches_gifts;42.0;713.0;3.0;600.0;19.0;9.0;15.0
product_id_bf99193e9b9ec86b;moveis_decoracao;furniture_decor;furniture_decor;25.0;253.0;3.0;7000.0;25.0;25.0;25.0
product_id_bf9c9cd8b16d53ab;perfumaria;perfumery;perfumery;45.0;664.0;1.0;250.0;25.0;16.0;16.0
product_id_bf9deb507696dba9;beleza_saude;health_beauty;health_beauty;42.0;3156.0;1.0;300.0;18.0;18.0;18.0
product_id_bfa10971ae7388f4;esporte_lazer;sports_leisure;sports_leisure;48.0;621.0;1.0;1200.0;19.0;19.0;16.0
product_id_bfa4210ebf842f48;malas_acessorios;luggage_accessories;luggage_accessories;42.0;299.0;1.0;500.0;18.0;48.0;34.0
product_id_bfa5c9a4f82b5de4;moveis_decoracao;furniture_decor;furniture_decor;39.0;238.0;4.0;600.0;25.0;10.0;25.0
product_id_bfa6bf694f66104e;automotivo;auto;auto;60.0;204.0;2.0;150.0;25.0;20.0;25.0
product_id_bfa969cd3a6e62dd;esporte_lazer;sports_leisure;sports_leisure;53.0;806.0;3.0;1950.0;25.0;45.0;25.0
product_id_bfad772f769eec03;esporte_lazer;sports_leisure;sports_leisure;46.0;554.0;2.0;400.0;31.0;10.0;35.0
product_id_bfad851122f38692;cama_mesa_banho;bed_bath_table;bed_bath_table;34.0;216.0;2.0;1100.0;33.0;9.0;38.0
product_id_bfada991d0456d6b;cama_mesa_banho;bed_bath_table;bed_bath_table;60.0;213.0;1.0;1050.0;35.0;10.0;18.0
product_id_bfaf23121ca8b92c;livros_importados;books_imported;books_imported;63.0;1071.0;7.0;1300.0;29.0;9.0;18.0
product_id_bfaf2813eb52ef3a;informatica_acessorios;computers_accessories;computers_accessories;55.0;713.0;3.0;500.0;25.0;5.0;15.0
product_id_bfaf3729958510b5;utilidades_domesticas;housewares;housewares;58.0;495.0;3.0;1350.0;30.0;14.0;28.0
product_id_bfb0991e2ee3edcd;cama_mesa_banho;bed_bath_table;bed_bath_table;55.0;139.0;3.0;950.0;36.0;6.0;27.0
product_id_bfb502dea0a7a7cb;moveis_decoracao;furniture_decor;furniture_decor;46.0;548.0;4.0;500.0;30.0;30.0;11.0
product_id_bfb71cf17f6c7bc5;ferramentas_jardim;garden_tools;garden_tools;47.0;708.0;4.0;650.0;30.0;10.0;22.0
product_id_bfb860235a32fdc4;beleza_saude;health_beauty;health_beauty;46.0;1008.0;1.0;1400.0;25.0;11.0;19.0
product_id_bfb8ebc899200022;brinquedos;toys;toys;43.0;225.0;1.0;650.0;45.0;15.0;35.0
product_id_bfb9286541dc8ce5;moveis_decoracao;furniture_decor;furniture_decor;52.0;1041.0;2.0;2.0;11.0;11.0;52.0
product_id_bfb96c406a0b14e8;utilidades_domesticas;housewares;housewares;50.0;903.0;4.0;3000.0;22.0;51.0;22.0
product_id_bfbb7b9252e1b9ee;papelaria;stationery;stationery;53.0;206.0;1.0;500.0;19.0;49.0;39.0
product_id_bfbe08e6f2e5648a;informatica_acessorios;computers_accessories;computers_accessories;57.0;100.0;2.0;350.0;32.0;5.0;16.0
product_id_bfc1d4d507133562;moveis_decoracao;furniture_decor;furniture_decor;43.0;149.0;1.0;500.0;20.0;10.0;15.0
product_id_bfc813a7fcde5be8;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;38.0;828.0;1.0;100.0;16.0;5.0;16.0
product_id_bfce60d084437701;utilidades_domesticas;housewares;housewares;40.0;466.0;1.0;400.0;16.0;17.0;12.0
product_id_bfd34b5b25407ae9;cama_mesa_banho;bed_bath_table;bed_bath_table;60.0;277.0;1.0;1950.0;37.0;8.0;35.0
product_id_bfd4c291fe9e83b8;cama_mesa_banho;bed_bath_table;bed_bath_table;60.0;298.0;1.0;2650.0;33.0;7.0;39.0
product_id_bfd553867f2b02f7;cool_stuff;cool_stuff;cool_stuff;53.0;953.0;1.0;1200.0;42.0;25.0;15.0
product_id_bfda18b8dd3c40a7;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;123.0;2.0;300.0;50.0;8.0;34.0
product_id_bfdbc1c49ef1b0d5;relogios_presentes;watches_gifts;watches_gifts;59.0;718.0;5.0;250.0;16.0;2.0;11.0
product_id_bfdf096d6e045e0d;casa_construcao;home_construction;home_construction;59.0;872.0;7.0;500.0;16.0;20.0;16.0
product_id_bfe15bb12cd38e21;construcao_ferramentas_ferramentas;costruction_tools_tools;costruction_tools_tools;56.0;444.0;2.0;1050.0;25.0;25.0;25.0
product_id_bfe7457d606c001d;telefonia_fixa;fixed_telephony;fixed_telephony;49.0;1758.0;1.0;105.0;14.0;10.0;15.0
product_id_bfec99e738165970;cama_mesa_banho;bed_bath_table;bed_bath_table;58.0;274.0;1.0;2200.0;47.0;13.0;35.0
product_id_bfef75cfbee7019c;cama_mesa_banho;bed_bath_table;bed_bath_table;56.0;275.0;1.0;1300.0;45.0;15.0;35.0
product_id_bff2790dd5aaddaf;moveis_decoracao;furniture_decor;furniture_decor;55.0;900.0;2.0;450.0;80.0;20.0;20.0
product_id_bff4eff4f6405408;moveis_decoracao;furniture_decor;furniture_decor;58.0;603.0;1.0;8200.0;40.0;35.0;35.0
product_id_bff5df293d9cb2d4;cool_stuff;cool_stuff;cool_stuff;23.0;652.0;2.0;575.0;26.0;20.0;32.0
product_id_bff9ee1a994fe804;automotivo;auto;auto;44.0;1745.0;1.0;3900.0;27.0;16.0;28.0
product_id_bfff08250960309f;telefonia;telephony;telephony;57.0;1239.0;3.0;8100.0;25.0;25.0;25.0
product_id_bfffc4b2dcbc2651;;;unknown;;;;3000.0;40.0;40.0;40.0
product_id_c00058fe60686c17;automotivo;auto;auto;51.0;1276.0;1.0;850.0;16.0;28.0;16.0
product_id_c005789c473758e6;cool_stuff;cool_stuff;cool_stuff;34.0;200.0;2.0;100.0;20.0;3.0;11.0
product_id_c005f626f02759cf;esporte_lazer;sports_leisure;sports_leisure;58.0;722.0;4.0;600.0;16.0;11.0;16.0
product_id_c0092ed826a930c1;consoles_games;consoles_games;consoles_games;47.0;1338.0;2.0;600.0;18.0;12.0;18.0
product_id_c009cc3f1493c12d;moveis_decoracao;furniture_decor;furniture_decor;5.0;267.0;1.0;2600.0;18.0;40.0;13.0
product_id_c00a650284257008;automotivo;auto;auto;38.0;3419.0;1.0;1650.0;32.0;22.0;11.0
